variable_name,variable_type
HHI_FINAL_RELCODE.01_2000,continuous
HHI_FINAL_AGE.01_2000,continuous
HHI_FINAL_GRADECODE.01_2000,continuous
EMPLOYER_STOPDATE.01~M_2000,categorical_nominal
EMPLOYER_STARTDATE.01~M_2000,categorical_nominal
EMPLOYER_STARTDATE.01~Y_2000,year
EMPLOYER_DLIFLAG.01_2000,binary
SYMBOL_MARCODEDLI_2000,categorical_ordinal
TENURE1_2000,continuous
HRP1_2000,continuous
HRP1_WHRLY2_2000,continuous
SAMPWEIGHT_2000,continuous
C_SAMPWEIGHT_2000,continuous
FAMSIZE_2000,continuous
TNFI_TRUNC_2000,continuous
POVSTATUS_2000,binary
REGION_2000,categorical_nominal
MARSTAT-COL_2000,categorical_ordinal
MARSTAT-KEY_2000,categorical_ordinal
HGCREV00_2000,continuous
ENROLLMTREV00_2000,categorical_ordinal
AGEATINT_2000,continuous
DOI_EMPLOYED_2000,binary
HRSWK-PCY_2000,continuous
WKSWK-PCY_2000,continuous
WKSUEMP-PCY_2000,continuous
WKSOLF-PCY_2000,continuous
HRSWK-SLI_2000,continuous
WKSWK-SLI_2000,continuous
WKSUEMP-SLI_2000,continuous
WKSOLF-SLI_2000,continuous
WKSSINCELI_2000,continuous
URBAN-RURAL_2000,categorical_nominal
SMSARES_2000,categorical_nominal
JOBSNUM_2000,continuous
NUMKID00_2000,continuous
NUMCH00_2000,continuous
NUMSPPTR00_XRND,categorical_ordinal
RELSPPTR00_XRND,continuous
SYMBOL_PREV_LINTDATE~M_2000,categorical_nominal
SYMBOL_PAFLAG_2000,binary
JOB_UID_EMPROSTER1_2000,continuous
HHI_FINAL_FU.01_2000,categorical_nominal
HOURS_WORKED_WEEK_ALL.01_2000,continuous
GEN_INIT14A_2002,binary
HHI_OLDSP_1_2002,binary
HH1-1_2002,categorical_nominal
HH5-2_2002,binary
HH_INC_1_2002,binary
Q1-2_2002,continuous
Q1-3_ETH_1_2002,binary
Q1-3_ETH_2~000001_2002,binary
Q1-3_ETH_2~000002_2002,binary
Q1-3_ETH_2~000007_2002,binary
MIGR-1_2002,binary
Q2-3A_2002,binary
Q2-4AC_2002,categorical_nominal
Q2-CH-1_2002,binary
Q2-10A_2002,binary
SPARMAR-1_2002,binary
Q3-1_2002,binary
Q3-7_2002,binary
Q3-11_2002,binary
CPSMIL_2002,binary
OTHERWK_2002,binary
ANYDLI_2002,binary
Q6-23BA.01_2002,binary
Q6-23E.01_2002,binary
ONJS-7300_2002,binary
ONJS-7500_2002,binary
QES-B_2002,continuous
QES-PARSE.01_2002,categorical_ordinal
QES-4A.01_2002,binary
QES-23.01_2002,binary
QES-25J.01_2002,categorical_ordinal
SES-52A_CHK.01_2002,categorical_nominal
SES-56E_CHK1.01_2002,categorical_nominal
INDALL-EMP.01_2002,continuous
OCCALL-EMP.01_2002,categorical_nominal
COWALL-EMP.01_2002,categorical_nominal
QES-28.01_2002,binary
QES-45.01_2002,binary
QES-56CHK.01_2002,categorical_ordinal
PAYRATE-ALL-EMP.01_2002,continuous
QES-84A.01_2002,binary
QES-84C.01_2002,categorical_nominal
QES-86A_0.01_2002,binary
QES-87.01_2002,categorical_nominal
QES-89.01_2002,categorical_ordinal
SES-89A.01_2002,categorical_nominal
RISK-INCOME-1_2002,binary
Q7-A_2002,binary
Q8-18_2002,binary
Q8-35_A_2002,binary
Q8-35A2.01_2002,binary
Q8-35BE.01_2002,binary
Q8-40D.01_2002,binary
Q9-29GD_2002,binary
Q9-29RB_2002,binary
Q9-64GB_4_2002,binary
Q9-67A_2002,binary
Q11-1AAA_2002,binary
Q11-1B_2002,binary
Q11-4_2002,binary
Q11-5_2002,binary
Q11-5A_2002,binary
Q11-9_2002,continuous
Q11-GENHLTH_1A~000001_2002,continuous
Q11-GENHLTH_1B_2002,binary
Q11-GENHLTH_2A~000001_2002,continuous
Q11-GENHLTH_2B_2002,binary
Q11-GENHLTH_3A~000001_2002,continuous
Q11-GENHLTH_4A_2002,categorical_ordinal
Q11-GENHLTH_4B_1_2002,binary
Q11-GENHLTH_4B_2_2002,binary
Q11-GENHLTH_4B_3_2002,binary
Q11-GENHLTH_4B_4_2002,binary
Q11-GENHLTH_4B_5_2002,binary
Q11-GENHLTH_5A_2002,binary
Q11-GENHLTH_6A_2002,categorical_ordinal
Q11-GENHLTH_7A_2002,categorical_ordinal
Q11-GENHLTH_7B_2002,categorical_ordinal
Q11-79_2002,binary
Q11-82_2002,binary
Q11-85_2002,binary
Q12-3_2002,binary
Q12-8_2002,categorical_nominal
Q13-5_TRUNC_2002,continuous
Q13-8_2002,binary
Q13RECIP-2_2002,categorical_ordinal
Q13-10_2002,binary
Q13-32_2002,binary
Q13-33_2002,binary
Q13-33T_2002,binary
Q13-33TA_2002,binary
Q13RECIP-4~000003_2002,binary
Q13RECIP-4~000004_2002,binary
Q13F-B_2002,binary
WR-5_2002,binary
Q13-71_2002,binary
Q13-74_2002,binary
Q13-76_2002,binary
Q13-77_2002,categorical_ordinal
Q13-78_2002,continuous
Q13-78A_2002,binary
Q13-79_2002,binary
Q13-145_CHK1_2002,binary
Q13INT-TIME_2002,continuous
INTMODE_2002,categorical_nominal
EARLY_BIRD_ELIGIBLE_2002,binary
EARLY_BIRD_INTERVIEW_2002,binary
Q15-4_2002,categorical_ordinal
Q15-5_2002,categorical_ordinal
Q15-6_2002,categorical_nominal
Q15-7_2002,binary
Q15-8_2002,binary
Q15-11_2002,binary
Q15-12_2002,continuous
INTCHARS_INT_ID_2002,continuous
INTCHARS_YRSINTR_2002,continuous
INTCHARS_RACE_2002,categorical_nominal
INTCHARS_SEX_2002,binary
INTCHARS_AGE_2002,continuous
INTCHARS_EDUCATION_2002,categorical_ordinal
CURDATE~M_2002,categorical_nominal
LINTDATE~M_2002,categorical_nominal
SYMBOL_DIPLOMAGED_2002,binary
HHI_FINAL_FU.01_2002,categorical_nominal
HHI_FINAL_GENCODE.01_2002,binary
HHI_FINAL_RELCODE.01_2002,continuous
HHI_FINAL_AGE.01_2002,continuous
HHI_FINAL_GRADECODE.01_2002,continuous
EMPLOYER_STOPDATE.01~M_2002,categorical_nominal
EMPLOYER_STARTDATE.01~M_2002,categorical_nominal
EMPLOYER_STARTDATE.01~Y_2002,year
EMPLOYER_DLIFLAG.01_2002,binary
SYMBOL_MARCODEDLI_2002,categorical_ordinal
SYMBOL_PREV_LINTDATE~M_2002,categorical_nominal
SYMBOL_PREV_LINTDATE~Y_2002,year
SYMBOL_PAFLAG_2002,binary
TENURE1_2002,continuous
HRP1_2002,continuous
HRP1_WHRLY2_2002,continuous
SAMPWEIGHT_2002,continuous
C_SAMPWEIGHT_2002,continuous
FAMSIZE_2002,continuous
TNFI_TRUNC_2002,continuous
POVSTATUS_2002,binary
REGION_2002,categorical_nominal
MARSTAT-COL_2002,categorical_ordinal
MARSTAT-KEY_2002,categorical_ordinal
HGCREV02_2002,continuous
ENROLLMTREV02_2002,continuous
AGEATINT_2002,continuous
DOI_EMPLOYED_2002,binary
HRSWK-PCY_2002,continuous
WKSWK-PCY_2002,continuous
WKSUEMP-PCY_2002,continuous
WKSOLF-PCY_2002,continuous
HRSWK-SLI_2002,continuous
WKSWK-SLI_2002,continuous
WKSUEMP-SLI_2002,continuous
WKSOLF-SLI_2002,continuous
WKSSINCELI_2002,continuous
URBAN-RURAL_2002,categorical_nominal
SMSARES_2002,categorical_nominal
JOBSNUM_2002,continuous
NUMKID02_2002,continuous
NUMCH02_2002,continuous
NUMSPPTR02_XRND,categorical_ordinal
RELSPPTR02_XRND,continuous
JOB_UID_EMPROSTER1_2002,continuous
HOURS_WORKED_WEEK_ALL.01_2002,continuous
GEN_INIT14A_2004,binary
CURDATE~M_2004,categorical_nominal
HH1-1_2004,categorical_nominal
HH5-2_2004,binary
Q1-2_2004,continuous
MIGR-1_2004,binary
Q2-3A_2004,binary
Q2-4AC_2004,categorical_nominal
Q2-CH-1_2004,binary
Q2-10A_2004,binary
SPARMAR-1_2004,binary
Q3-1_2004,binary
Q3-7_2004,binary
Q3-11_2004,binary
CPSMIL_2004,binary
OTHERWK_2004,binary
ANYDLI_2004,binary
Q6-23BA_2004,binary
Q6-23E_2004,binary
QES-B_2004,continuous
QES-PARSE.01_2004,categorical_ordinal
QES-4A.01_2004,binary
QES-23.01_2004,binary
QES-25J.01_2004,categorical_ordinal
HOURS_WORKED_WEEK_ALL.01_2004,continuous
SES-52A_CHK.01_2004,categorical_nominal
SES-56E_CHK1.01_2004,categorical_nominal
INDALL-EMP.01_2004,continuous
OCCALL-EMP.01_2004,categorical_nominal
COWALL-EMP.01_2004,categorical_nominal
QES-28.01_2004,binary
QES-45.01_2004,binary
QES-56CHK.01_2004,categorical_ordinal
PAYRATE-ALL-EMP.01_2004,continuous
QES-84C.01_2004,categorical_nominal
QES-86A_0.01_2004,binary
QES-87.01_2004,categorical_nominal
QES-89.01_2004,categorical_ordinal
SES-89A.01_2004,categorical_nominal
SOCSEC-2_2004,categorical_nominal
SOCSEC-3A~000001_2004,binary
SOCSEC-3A~000002_2004,binary
SOCSEC-3A~000003_2004,binary
SOCSEC-3B_1_2004,binary
SOCSEC-4_2004,binary
RISK-INCOME-1_2004,binary
Q7-A_2004,binary
Q8-18_2004,binary
Q8-35_A_2004,binary
Q8-35A2.01_2004,binary
Q8-35BE.01_2004,binary
Q8-40D.01_2004,binary
Q9-29GD_2004,binary
Q9-29RB_2004,binary
Q9-64GB_4_2004,binary
Q9-67A_2004,binary
Q11-1AAA_2004,binary
Q11-1B_2004,binary
Q11-4_2004,binary
Q11-5_2004,binary
Q11-5A_2004,binary
Q11-9_2004,continuous
Q11-GENHLTH_1A_1_2004,continuous
Q11-GENHLTH_1B_2004,binary
Q11-GENHLTH_2A_1_2004,continuous
Q11-GENHLTH_2B_2004,binary
Q11-GENHLTH_3A_1_2004,continuous
Q11-GENHLTH_4A_2004,categorical_ordinal
Q11-GENHLTH_4B~000001_2004,categorical_ordinal
Q11-GENHLTH_4B~000002_2004,categorical_ordinal
Q11-GENHLTH_4B~000003_2004,categorical_ordinal
Q11-GENHLTH_4B~000004_2004,categorical_ordinal
Q11-GENHLTH_4B~000005_2004,categorical_ordinal
Q11-GENHLTH_5A_2004,binary
Q11-GENHLTH_6A_2004,categorical_ordinal
Q11-ASTHMA-1_2004,binary
Q11-GENHLTH_7A_2004,categorical_ordinal
Q11-GENHLTH_7B_2004,categorical_ordinal
Q11-79_2004,binary
Q11-82_2004,binary
Q11-85_2004,binary
Q13-5_TRUNC_2004,continuous
Q13-8_2004,binary
Q13RECIP-2_2004,categorical_ordinal
Q13-10_2004,binary
Q13-32_2004,binary
Q13-33T_2004,binary
Q13-33TA_2004,binary
Q13RECIP-4~000003_2004,binary
Q13RECIP-4~000004_2004,binary
Q13F-B_2004,binary
WR-5_2004,binary
Q13-71_2004,binary
Q13-74_2004,binary
Q13-76_2004,binary
Q13-79_2004,binary
SC_1_2004,binary
FA_1_2004,binary
FA_2_2004,binary
FA_3_2004,binary
FA_4_2004,binary
FA_5_2004,binary
FA_6B_2004,binary
FA_8_2004,binary
FA_9_2004,binary
FA_11_2004,binary
NFA_1_2004,binary
NFA_2_2004,binary
NFA_4_2004,binary
NFA_4A_2004,binary
NFA_4B_2004,continuous
NFA_4E.01_2004,binary
NFA_5_2004,binary
NFA_6_2004,binary
NFA_7_2004,binary
DEBT_1_2004,binary
DEBT_2_2004,binary
DEBT_2B_2004,binary
DEBT_3_2004,binary
DEBT_4_2004,binary
Q13-141_2004,categorical_ordinal
PS-1_2004,binary
PS-2_2004,continuous
PS-3_2004,binary
PS-4_2004,binary
WOMENS-ROLES~000001_2004,categorical_ordinal
WOMENS-ROLES~000002_2004,categorical_ordinal
WOMENS-ROLES~000003_2004,categorical_ordinal
WOMENS-ROLES~000004_2004,categorical_ordinal
WOMENS-ROLES~000005_2004,categorical_ordinal
WOMENS-ROLES~000006_2004,categorical_ordinal
WOMENS-ROLES~000007_2004,categorical_ordinal
WOMENS-ROLES~000008_2004,categorical_ordinal
Q13-145_CHK1_2004,binary
Q13INT-TIME_2004,continuous
Q15-ANY_SIBS_2004,binary
INTMODE_2004,categorical_nominal
Q15-4_2004,categorical_ordinal
Q15-5_2004,categorical_ordinal
Q15-6_2004,categorical_nominal
Q15-7_2004,binary
Q15-8_2004,binary
Q15-11_2004,binary
Q15-12_2004,continuous
INTCHARS_INT_ID_2004,continuous
INTCHARS_YRSINTR_2004,continuous
INTCHARS_RACE_2004,categorical_nominal
INTCHARS_AGE_2004,continuous
INTCHARS_EDUCATION_2004,categorical_ordinal
QEND-TIME_2004,continuous
LINTDATE~M_2004,categorical_nominal
SYMBOL_RESP_GENDER_2004,binary
SYMBOL_DIPLOMAGED_2004,binary
SYMBOL_MARCODE_2004,categorical_ordinal
SYMBOL_OLDMARCODE_2004,categorical_ordinal
EMPLOYER_ID.01_2004,continuous
EMPLOYER_CURFLAG.01_2004,binary
EMPLOYER_STOPDATE.01~M_2004,categorical_nominal
EMPLOYER_STOPDATE.01~Y_2004,year
EMPLOYER_STARTDATE.01~M_2004,categorical_nominal
EMPLOYER_STARTDATE.01~Y_2004,year
EMPLOYER_DLIFLAG.01_2004,binary
SYMBOL_CHSUPT_AWARD_2004,binary
SYMBOL_MARCODEDLI_2004,categorical_ordinal
SYMBOL_ENTRY_ASST_2004,categorical_nominal
SYMBOL_ENTRY_BUS_2004,binary
SYMBOL_ENTRY_CHSUPT_2004,categorical_nominal
SYMBOL_ENTRY_ED_2004,binary
SYMBOL_ENTRY_EITC_2004,binary
SYMBOL_ENTRY_INHER_2004,binary
SYMBOL_ENTRY_MIL_2004,binary
SYMBOL_ENTRY_OTHHH_2004,binary
SYMBOL_ENTRY_OTHR_2004,binary
SYMBOL_ENTRY_WAGE_2004,categorical_nominal
SYMBOL_PREV_LINTDATE~M_2004,categorical_nominal
SYMBOL_PREV_LINTDATE~Y_2004,year
SYMBOL_PAFLAG_2004,binary
TENURE1_2004,continuous
HRP1_2004,continuous
HRP1_WHRLY2_2004,continuous
SAMPWEIGHT_2004,continuous
C_SAMPWEIGHT_2004,continuous
FAMSIZE_2004,continuous
TNFI_TRUNC_2004,continuous
POVSTATUS_2004,binary
REGION_2004,categorical_nominal
MARSTAT-COL_2004,categorical_ordinal
MARSTAT-KEY_2004,categorical_ordinal
HGCREV04_2004,continuous
ENROLLMTREV04_2004,categorical_ordinal
AGEATINT_2004,continuous
DOI_EMPLOYED_2004,binary
HRSWK-PCY_2004,continuous
WKSWK-PCY_2004,continuous
WKSUEMP-PCY_2004,continuous
WKSOLF-PCY_2004,continuous
HRSWK-SLI_2004,continuous
WKSWK-SLI_2004,continuous
WKSUEMP-SLI_2004,continuous
WKSOLF-SLI_2004,continuous
WKSUNACCT-SLI_2004,continuous
WKSSINCELI_2004,continuous
URBAN-RURAL_2004,categorical_nominal
URBAN-RURAL_REV_2004,categorical_nominal
SMSARES_2004,categorical_nominal
JOBSNUM_2004,continuous
NUMKID04_2004,continuous
NUMCH04_2004,continuous
HHI_FINAL_FU.01_2004,categorical_nominal
HHI_FINAL_GENCODE.01_2004,binary
HHI_FINAL_AGE.01_2004,continuous
HHI_FINAL_GRADECODE.01_2004,continuous
HHI_FINAL_RELCODE.01_2004,continuous
NUMSPPTR04_XRND,categorical_ordinal
RELSPPTR04_XRND,continuous
NFA_4D_3.01_2004,continuous
R21_PCT_DK_2004,continuous
R21_PCT_REF_2004,continuous
JOB_UID_EMPROSTER1_2004,continuous
C1DOB~M_XRND,categorical_nominal
C1DOB~Y_XRND,continuous
C1SEX_XRND,binary
C1RES_DLI_XRND,categorical_ordinal
NUMKID_XRND,categorical_nominal
AGE1B_XRND,continuous
AGE1M_XRND,continuous
MOBG1M_XRND,continuous
YRBG1M_XRND,continuous
LASTINT_XRND,year
NUMSPPTR08_XRND,categorical_ordinal
RELSPPTR08_XRND,continuous
NUMSPPTR10_XRND,categorical_ordinal
RELSPPTR10_XRND,continuous
NUMSPPTR12_XRND,categorical_ordinal
RELSPPTR12_XRND,continuous
NUMSPPTR14_XRND,categorical_ordinal
RELSPPTR14_XRND,continuous
GEN_INIT14A_2006,binary
CURDATE~M_2006,categorical_nominal
HH1-1_2006,categorical_nominal
HH5-2_2006,binary
Q1-2_2006,continuous
SIBLING-1.01_2006,categorical_nominal
SIBLING-2.01_2006,categorical_nominal
SIBLING-2.02_2006,categorical_nominal
MIGR-1_2006,binary
Q2-3A_2006,binary
Q2-4AC_2006,categorical_nominal
Q2-CH-1_2006,binary
Q2-10A_2006,binary
SPARMAR-1_2006,binary
Q3-1_2006,binary
Q3-7_2006,binary
Q3-11_2006,binary
Q5-1_2006,binary
Q5-2_2006,categorical_ordinal
CPS-5100.01_2006,categorical_nominal
CPS-26200_2006,binary
Q5-91C_2006,binary
Q6-23BA_2006,binary
Q6-23E_2006,binary
QES-B_2006,continuous
QES-PARSE.01_2006,categorical_ordinal
EMPPREVID.01_2006,categorical_nominal
QES-4A.01_2006,binary
QES-23.01_2006,binary
QES-25J.01_2006,categorical_ordinal
HOURS_WORKED_WEEK_ALL.01_2006,continuous
SES-52A_CHK.01_2006,categorical_nominal
SES-56E_CHK1.01_2006,categorical_nominal
INDALL-EMP.01_2006,continuous
OCCALL-EMP.01_2006,categorical_nominal
QES-28.01_2006,binary
QES-45.01_2006,binary
QES-56CHK.01_2006,categorical_ordinal
PAYRATE-ALL-EMP.01_2006,continuous
QES-84C.01_2006,categorical_nominal
QES-86A_0.01_2006,binary
QES-87.01_2006,categorical_nominal
QES-89.01_2006,categorical_ordinal
SES-89A.01_2006,categorical_nominal
RISK-INCOME-1_2006,binary
RETIRE_EXP_P1_CHK1_2006,binary
Q7-A_2006,binary
Q8-18_2006,binary
Q8-35_A_2006,binary
Q8-35A2.01_2006,binary
Q8-35BE.01_2006,binary
Q8-40D.01_2006,binary
ACP_16A_2006,binary
Q9-29GD_2006,binary
Q9-29RB_2006,binary
Q9-64GB_4_2006,binary
Q9-67A_2006,binary
Q11-1AAA_2006,binary
Q11-1B_2006,binary
Q11-4_2006,binary
Q11-5_2006,binary
Q11-5A_2006,binary
Q11-ASTHMA-CHK1_2006,binary
Q11-ASTHMA-10_0_2006,binary
Q11-ASTHMA-10_A_2006,binary
Q11-9_2006,continuous
Q11-10_A_2006,continuous
Q11-10_B_2006,continuous
Q11-GENHLTH_1A_1_2006,continuous
Q11-GENHLTH_1B_2006,binary
Q11-GENHLTH_2A_1_2006,continuous
Q11-GENHLTH_2B_2006,binary
Q11-GENHLTH_3A_1_2006,continuous
Q11-GENHLTH_4A_2006,categorical_ordinal
Q11-GENHLTH_4B~000001_2006,binary
Q11-GENHLTH_4B~000002_2006,binary
Q11-GENHLTH_4B~000003_2006,binary
Q11-GENHLTH_4B~000004_2006,binary
Q11-GENHLTH_4B~000005_2006,binary
Q11-GENHLTH_5A_2006,binary
Q11-GENHLTH_6A_2006,categorical_ordinal
Q11-GENHLTH_7A_2006,categorical_ordinal
Q11-GENHLTH_7B_2006,categorical_ordinal
Q11-GENHLTH_8A_2006,binary
Q11-GENHLTH_8B_2006,binary
ROSENBERG_ESTEEM~000001_2006,categorical_ordinal
ROSENBERG_ESTEEM~000002_2006,categorical_ordinal
ROSENBERG_ESTEEM~000003_2006,categorical_ordinal
ROSENBERG_ESTEEM~000004_2006,categorical_ordinal
ROSENBERG_ESTEEM~000005_2006,categorical_ordinal
ROSENBERG_ESTEEM~000006_2006,categorical_ordinal
ROSENBERG_ESTEEM~000007_2006,categorical_ordinal
ROSENBERG_ESTEEM~000008_2006,categorical_ordinal
ROSENBERG_ESTEEM~000009_2006,categorical_ordinal
ROSENBERG_ESTEEM~000010_2006,categorical_ordinal
ROSENBERG_ESTEEM_SCORE_2006,continuous
ROSENBERG_IRT_SCORE_2006,continuous
ROSENBERG_ZSCORECW_2006,continuous
ROSENBERG_ZSCORECW_PERCENTILE_2006,continuous
Q11-79_2006,binary
Q11-82_2006,binary
Q11-85_2006,binary
Q12-3_2006,binary
Q12-8_2006,categorical_nominal
Q13-5_TRUNC_2006,continuous
Q13-7_2006,binary
Q13-8_2006,binary
Q13RECIP-2_2006,categorical_ordinal
Q13-10_2006,binary
Q13-32_2006,binary
Q13-33T_2006,binary
Q13-33TA_2006,binary
Q13RECIP-4~000003_2006,binary
Q13RECIP-4~000004_2006,binary
Q13F-B_2006,binary
WR-5_2006,binary
Q13-71_2006,binary
Q13-74_2006,binary
Q13-76_2006,binary
Q13-79_2006,binary
CIR-ELIG_1_2006,binary
CONSUMPTN_1_2006,categorical_nominal
CONSUMPTN_1_SR000001_2006,continuous
CONSUMPTN_2_SR000001_2006,continuous
CONSUMPTN_3_2006,binary
CONSUMPTN_4_2006,binary
CONSUMPTN_5_SR000001_2006,continuous
CONSUMPTN_5B_2006,binary
RISK_1_2006,continuous
RISK_2_2006,continuous
RISK_3_2006,continuous
RISK_4_2006,continuous
IMPATIENCE_1_2006,continuous
IMPATIENCE_2_2006,continuous
RETIRE_EXP_P2_CHK1_2006,binary
Q13-145_CHK1_2006,binary
Q13INT-TIME_2006,continuous
Q14-6A_2006,binary
Q14-CONSENT-1230_2006,binary
Q14-CONSENT-1250_2006,binary
Q15-ANY_SIBS_2006,binary
INTMODE_2006,categorical_nominal
Q15-4_2006,categorical_ordinal
Q15-5_2006,categorical_ordinal
Q15-6_2006,categorical_nominal
Q15-7_2006,binary
Q15-8_2006,binary
Q15-11_2006,binary
Q15-12_2006,continuous
INTCHARS_INT_ID_2006,continuous
INTCHARS_YRSINTR_2006,continuous
INTCHARS_RACE_2006,categorical_nominal
INTCHARS_SEX_2006,binary
INTCHARS_AGE_2006,continuous
INTCHARS_EDUCATION_2006,categorical_ordinal
LINTDATE~M_2006,categorical_nominal
SYMBOL_RESP_GENDER_2006,binary
SYMBOL_DIPLOMAGED_2006,binary
SYMBOL_MARCODE_2006,categorical_ordinal
SYMBOL_OLDMARCODE_2006,categorical_ordinal
SYMBOL_CHSUPT_AWARD_2006,binary
SYMBOL_MARCODEDLI_2006,categorical_ordinal
SYMBOL_ENTRY_ASST_2006,categorical_nominal
SYMBOL_ENTRY_BUS_2006,binary
SYMBOL_ENTRY_CHSUPT_2006,categorical_nominal
SYMBOL_ENTRY_ED_2006,binary
SYMBOL_ENTRY_EITC_2006,binary
SYMBOL_ENTRY_INHER_2006,binary
SYMBOL_ENTRY_MIL_2006,binary
SYMBOL_ENTRY_OTHHH_2006,binary
SYMBOL_ENTRY_OTHR_2006,binary
SYMBOL_ENTRY_WAGE_2006,categorical_nominal
SYMBOL_PREV_LINTDATE~M_2006,categorical_nominal
SYMBOL_PREV_LINTDATE~Y_2006,year
SYMBOL_PAFLAG_2006,binary
TENURE1_2006,continuous
HRP1_2006,continuous
HRP1_WHRLY2_2006,continuous
SAMPWEIGHT_2006,continuous
C_SAMPWEIGHT_2006,continuous
FAMSIZE_2006,continuous
TNFI_TRUNC_2006,continuous
POVSTATUS_2006,binary
ESR_KEY_2006,categorical_nominal
ESR_COL_2006,categorical_nominal
REGION_2006,categorical_nominal
MARSTAT-COL_2006,categorical_ordinal
MARSTAT-KEY_2006,categorical_ordinal
HGCREV06_2006,continuous
ENROLLMTREV06_2006,categorical_ordinal
AGEATINT_2006,continuous
DOI_EMPLOYED_2006,binary
DOI_DISABLED_2006,binary
HRSWK-PCY_2006,continuous
WKSWK-PCY_2006,continuous
WKSUEMP-PCY_2006,continuous
WKSOLF-PCY_2006,continuous
HRSWK-SLI_2006,continuous
WKSWK-SLI_2006,continuous
WKSUEMP-SLI_2006,continuous
WKSOLF-SLI_2006,continuous
WKSSINCELI_2006,continuous
URBAN-RURAL_2006,categorical_nominal
URBAN-RURAL_REV_2006,categorical_nominal
SMSARES_2006,categorical_nominal
JOBSNUM_2006,continuous
NUMKID06_2006,continuous
NUMCH06_2006,continuous
HHI_FINAL_FU.01_2006,categorical_nominal
EMPLOYER_ID.01_2006,continuous
HHI_FINAL_GENCODE.01_2006,binary
EMPLOYER_CURFLAG.01_2006,binary
EMPLOYER_STOPDATE.01~M_2006,categorical_nominal
EMPLOYER_STOPDATE.01~Y_2006,year
EMPLOYER_STARTDATE.01~M_2006,categorical_nominal
EMPLOYER_STARTDATE.01~Y_2006,year
HHI_FINAL_AGE.01_2006,continuous
HHI_FINAL_GRADECODE.01_2006,continuous
NUMSPPTR06_XRND,categorical_ordinal
RELSPPTR06_XRND,continuous
HHI_FINAL_RELCODE.01_2006,continuous
COWALL-EMP_REVISED.01_2006,categorical_nominal
R22_PCT_DK_2006,continuous
R22_PCT_REF_2006,continuous
JOB_UID_EMPROSTER1_2006,continuous
GEN_INIT14A_2008,binary
CURDATE~M_2008,categorical_nominal
HH1-1_2008,categorical_nominal
HH5-2_2008,binary
Q1-2_2008,continuous
MIGR-1_2008,binary
Q2-3A_2008,binary
Q2-4AC_2008,categorical_nominal
Q2-CH-1_2008,binary
Q2-10A_2008,binary
SPARMAR-1_2008,binary
Q2-48_2008,categorical_ordinal
Q3-1_2008,binary
Q3-4_2008,continuous
Q3-4A_2008,binary
Q3-5C_2008,continuous
Q3-7_2008,binary
Q3-10D_2008,categorical_ordinal
Q3-10E~M_2008,categorical_nominal
Q3-10E~Y_2008,continuous
Q3-10E_CHK1_2008,binary
Q3-11_2008,binary
Q6-8.01_2008,binary
Q6-8I.01_2008,binary
Q6-23BA_2008,binary
Q6-23E_2008,binary
Q6-23J_2008,binary
QES-B_2008,continuous
QES-PARSE.01_2008,categorical_ordinal
QES-4A.01_2008,binary
QES-23.01_2008,binary
QES-25J.01_2008,categorical_ordinal
HOURS_WORKED_WEEK_ALL.01_2008,continuous
SES-52A_CHK.01_2008,categorical_nominal
SES-56E_CHK1.01_2008,categorical_nominal
INDALL-EMP.01_2008,continuous
OCCALL-EMP.01_2008,categorical_nominal
COWALL-EMP.01_2008,categorical_nominal
QES-28.01_2008,binary
QES-45.01_2008,binary
QES-56CHK.01_2008,categorical_ordinal
PAYRATE-ALL-EMP.01_2008,continuous
QES-84C.01_2008,categorical_nominal
QES-86A_0.01_2008,binary
QES-87.01_2008,categorical_nominal
QES-89.01_2008,categorical_ordinal
SES-89A.01_2008,categorical_nominal
Q7-A_2008,binary
Q8-18_2008,binary
Q8-35_A_2008,binary
Q8-35B-B.01_2008,binary
Q8-35BE.01_2008,binary
Q8-40D.01_2008,binary
Q9-29GD_2008,binary
Q9-29RB_2008,binary
Q9-44.01_2008,categorical_ordinal
Q9-64GB_4_2008,binary
Q9-67A_2008,binary
Q11-1AAA_2008,binary
Q11-1B_2008,binary
Q11-4_2008,binary
Q11-5_2008,binary
Q11-5A_2008,binary
Q11-ASTHMA-CHK1_2008,binary
Q11-CARE-1_2008,binary
Q11-CARE-4_2008,binary
Q11-9_2008,continuous
Q11-10_A_2008,continuous
Q11-10_B_2008,continuous
Q11-GENHLTH_1A_1_2008,continuous
Q11-GENHLTH_1A_2_2008,categorical_ordinal
Q11-GENHLTH_1B_2008,binary
Q11-GENHLTH_2A_1_2008,continuous
Q11-GENHLTH_2A_2_2008,categorical_ordinal
Q11-GENHLTH_2B_2008,binary
Q11-GENHLTH_3A_1_2008,continuous
Q11-GENHLTH_3A_2_2008,categorical_ordinal
Q11-GENHLTH-PRV1_2008,binary
Q11-GENHLTH-PRV2_2008,categorical_ordinal
Q11-GENHLTH_4A_2008,categorical_ordinal
Q11-GENHLTH_4B_2008,binary
Q11-GENHLTH_4F_2008,binary
Q11-GENHLTH_5A_2_2008,continuous
Q11-GENHLTH_5A_3_2008,continuous
Q11-GENHLTH_6A_2008,categorical_ordinal
Q11-GENHLTH_7A_2008,categorical_ordinal
Q11-GENHLTH_7B_2008,categorical_ordinal
Q11-GENHLTH_7C_1_2008,continuous
